task_name,method,seed,num_episodes,beta,policy_value,behavior_value,optimal_value,suboptimality_gap,root_action,root_action_count,expected_chosen_count,low_support_mass
branching_mdp,greedy,29,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,240.0,0.0
branching_mdp,pessimistic,29,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,240.0,0.0
branching_mdp,greedy,30,100,0.8,0.9,0.78373,0.9,0.0,0,96.0,253.0,0.0
branching_mdp,pessimistic,30,100,0.8,0.9,0.78373,0.9,0.0,0,96.0,253.0,0.0
branching_mdp,greedy,31,100,0.8,0.44999999999999996,0.78373,0.9,0.45000000000000007,0,89.0,179.0,0.0
branching_mdp,pessimistic,31,100,0.8,0.9,0.78373,0.9,0.0,0,89.0,251.0,0.0
branching_mdp,greedy,32,100,0.8,0.55,0.78373,0.9,0.35,1,10.0,32.0,0.0
branching_mdp,pessimistic,32,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,244.0,0.0
branching_mdp,greedy,33,100,0.8,0.9,0.78373,0.9,0.0,0,97.0,273.0,0.0
branching_mdp,pessimistic,33,100,0.8,0.9,0.78373,0.9,0.0,0,97.0,273.0,0.0
branching_mdp,greedy,34,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,245.0,0.0
branching_mdp,pessimistic,34,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,245.0,0.0
branching_mdp,greedy,35,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,247.0,0.0
branching_mdp,pessimistic,35,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,247.0,0.0
branching_mdp,greedy,36,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,253.0,0.0
branching_mdp,pessimistic,36,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,253.0,0.0
branching_mdp,greedy,37,100,0.8,0.9,0.78373,0.9,0.0,0,89.0,249.0,0.0
branching_mdp,pessimistic,37,100,0.8,0.9,0.78373,0.9,0.0,0,89.0,249.0,0.0
branching_mdp,greedy,38,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,252.0,0.0
branching_mdp,pessimistic,38,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,252.0,0.0
branching_mdp,greedy,39,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,257.0,0.0
branching_mdp,pessimistic,39,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,257.0,0.0
branching_mdp,greedy,40,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,266.0,0.0
branching_mdp,pessimistic,40,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,266.0,0.0
branching_mdp,greedy,41,100,0.8,0.9,0.78373,0.9,0.0,0,88.0,237.0,0.0
branching_mdp,pessimistic,41,100,0.8,0.9,0.78373,0.9,0.0,0,88.0,237.0,0.0
branching_mdp,greedy,42,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,242.0,0.0
branching_mdp,pessimistic,42,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,242.0,0.0
branching_mdp,greedy,43,100,0.8,0.15000000000000002,0.78373,0.9,0.75,1,4.0,13.0,1.0
branching_mdp,pessimistic,43,100,0.8,0.9,0.78373,0.9,0.0,0,96.0,259.0,0.0
branching_mdp,greedy,44,100,0.8,0.9,0.78373,0.9,0.0,0,95.0,264.0,0.0
branching_mdp,pessimistic,44,100,0.8,0.9,0.78373,0.9,0.0,0,95.0,264.0,0.0
branching_mdp,greedy,45,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,259.0,0.0
branching_mdp,pessimistic,45,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,259.0,0.0
branching_mdp,greedy,46,100,0.8,0.9,0.78373,0.9,0.0,0,97.0,259.0,0.0
branching_mdp,pessimistic,46,100,0.8,0.9,0.78373,0.9,0.0,0,97.0,259.0,0.0
branching_mdp,greedy,47,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,256.0,0.0
branching_mdp,pessimistic,47,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,256.0,0.0
branching_mdp,greedy,48,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,266.0,0.0
branching_mdp,pessimistic,48,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,266.0,0.0
branching_mdp,greedy,49,100,0.8,0.9,0.78373,0.9,0.0,0,96.0,264.0,0.0
branching_mdp,pessimistic,49,100,0.8,0.9,0.78373,0.9,0.0,0,96.0,264.0,0.0
branching_mdp,greedy,50,100,0.8,0.9,0.78373,0.9,0.0,0,87.0,239.0,0.0
branching_mdp,pessimistic,50,100,0.8,0.9,0.78373,0.9,0.0,0,87.0,239.0,0.0
branching_mdp,greedy,51,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,251.0,0.0
branching_mdp,pessimistic,51,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,251.0,0.0
branching_mdp,greedy,52,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,246.0,0.0
branching_mdp,pessimistic,52,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,246.0,0.0
branching_mdp,greedy,53,100,0.8,0.9,0.78373,0.9,0.0,0,95.0,248.0,0.0
branching_mdp,pessimistic,53,100,0.8,0.9,0.78373,0.9,0.0,0,95.0,248.0,0.0
branching_mdp,greedy,54,100,0.8,0.55,0.78373,0.9,0.35,1,5.0,19.0,0.0
branching_mdp,pessimistic,54,100,0.8,0.9,0.78373,0.9,0.0,0,95.0,265.0,0.0
branching_mdp,greedy,55,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,245.0,0.0
branching_mdp,pessimistic,55,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,245.0,0.0
branching_mdp,greedy,56,100,0.8,0.9,0.78373,0.9,0.0,0,96.0,261.0,0.0
branching_mdp,pessimistic,56,100,0.8,0.9,0.78373,0.9,0.0,0,96.0,261.0,0.0
branching_mdp,greedy,57,100,0.8,0.9,0.78373,0.9,0.0,0,88.0,245.0,0.0
branching_mdp,pessimistic,57,100,0.8,0.9,0.78373,0.9,0.0,0,88.0,245.0,0.0
branching_mdp,greedy,58,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,252.0,0.0
branching_mdp,pessimistic,58,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,252.0,0.0
branching_mdp,greedy,59,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,244.0,0.0
branching_mdp,pessimistic,59,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,244.0,0.0
branching_mdp,greedy,60,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,250.0,0.0
branching_mdp,pessimistic,60,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,250.0,0.0
branching_mdp,greedy,61,100,0.8,0.15000000000000002,0.78373,0.9,0.75,1,5.0,20.0,1.0
branching_mdp,pessimistic,61,100,0.8,0.9,0.78373,0.9,0.0,0,95.0,261.0,0.0
branching_mdp,greedy,62,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,245.0,0.0
branching_mdp,pessimistic,62,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,245.0,0.0
branching_mdp,greedy,63,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,246.0,0.0
branching_mdp,pessimistic,63,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,246.0,0.0
branching_mdp,greedy,64,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,248.0,0.0
branching_mdp,pessimistic,64,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,248.0,0.0
branching_mdp,greedy,65,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,240.0,0.0
branching_mdp,pessimistic,65,100,0.8,0.9,0.78373,0.9,0.0,0,90.0,240.0,0.0
branching_mdp,greedy,66,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,252.0,0.0
branching_mdp,pessimistic,66,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,252.0,0.0
branching_mdp,greedy,67,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,249.0,0.0
branching_mdp,pessimistic,67,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,249.0,0.0
branching_mdp,greedy,68,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,257.0,0.0
branching_mdp,pessimistic,68,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,257.0,0.0
branching_mdp,greedy,69,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,258.0,0.0
branching_mdp,pessimistic,69,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,258.0,0.0
branching_mdp,greedy,70,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,247.0,0.0
branching_mdp,pessimistic,70,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,247.0,0.0
branching_mdp,greedy,71,100,0.8,0.55,0.78373,0.9,0.35,1,6.0,22.0,0.0
branching_mdp,pessimistic,71,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,253.0,0.0
branching_mdp,greedy,72,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,267.0,0.0
branching_mdp,pessimistic,72,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,267.0,0.0
branching_mdp,greedy,73,100,0.8,0.9,0.78373,0.9,0.0,0,86.0,237.0,0.0
branching_mdp,pessimistic,73,100,0.8,0.9,0.78373,0.9,0.0,0,86.0,237.0,0.0
branching_mdp,greedy,74,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,253.0,0.0
branching_mdp,pessimistic,74,100,0.8,0.9,0.78373,0.9,0.0,0,91.0,253.0,0.0
branching_mdp,greedy,75,100,0.8,0.9,0.78373,0.9,0.0,0,95.0,262.0,0.0
branching_mdp,pessimistic,75,100,0.8,0.9,0.78373,0.9,0.0,0,95.0,262.0,0.0
branching_mdp,greedy,76,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,259.0,0.0
branching_mdp,pessimistic,76,100,0.8,0.9,0.78373,0.9,0.0,0,94.0,259.0,0.0
branching_mdp,greedy,77,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,243.0,0.0
branching_mdp,pessimistic,77,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,243.0,0.0
branching_mdp,greedy,78,100,0.8,0.55,0.78373,0.9,0.35,1,8.0,25.0,0.0
branching_mdp,pessimistic,78,100,0.8,0.9,0.78373,0.9,0.0,0,92.0,260.0,0.0
branching_mdp,greedy,79,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,248.0,0.0
branching_mdp,pessimistic,79,100,0.8,0.9,0.78373,0.9,0.0,0,93.0,248.0,0.0
